"No.","Time","Source","Destination","Protocol","Length","Info"
"7596","2025/047 01:09:22.732424","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#55] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4789744"
"7597","2025/047 01:09:22.732923","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7598","2025/047 01:09:22.732937","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#56] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4791155"
"7599","2025/047 01:09:22.733505","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7600","2025/047 01:09:22.733505","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7601","2025/047 01:09:22.733540","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#57] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4793977"
"7602","2025/047 01:09:22.734350","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7603","2025/047 01:09:22.734350","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7604","2025/047 01:09:22.734410","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#58] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4796799"
"7605","2025/047 01:09:22.734668","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7606","2025/047 01:09:22.734685","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#59] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4798210"
"7607","2025/047 01:09:22.735671","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7608","2025/047 01:09:22.735697","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#60] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4799621"
"7609","2025/047 01:09:22.736450","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7610","2025/047 01:09:22.736482","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#61] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4801032"
"7611","2025/047 01:09:22.736741","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7612","2025/047 01:09:22.736750","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#62] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4802443"
"7613","2025/047 01:09:22.736986","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7614","2025/047 01:09:22.736994","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#63] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4803854"
"7615","2025/047 01:09:22.743506","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7616","2025/047 01:09:22.743524","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#64] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4805265"
"7617","2025/047 01:09:22.744257","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7618","2025/047 01:09:22.744267","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#65] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4806676"
"7619","2025/047 01:09:22.744689","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7620","2025/047 01:09:22.744698","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#66] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4808087"
"7621","2025/047 01:09:22.745283","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7622","2025/047 01:09:22.745303","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#67] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4809498"
"7623","2025/047 01:09:22.748440","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7624","2025/047 01:09:22.748471","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#68] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4810909"
"7625","2025/047 01:09:22.748871","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7626","2025/047 01:09:22.748871","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7627","2025/047 01:09:22.748895","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#69] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4813731"
"7628","2025/047 01:09:22.760530","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7629","2025/047 01:09:22.760567","10.0.0.4","52.185.211.133","TCP","66","[TCP Dup ACK 7480#70] 52914  >  443 [ACK] Seq=2976 Ack=4607725 Win=2096896 Len=0 SLE=4619013 SRE=4815142"
"7630","2025/047 01:09:22.771119","52.185.211.133","10.0.0.4","TLSv1.2","1465","[TCP Fast Retransmission] , Ignored Unknown Record"
"7631","2025/047 01:09:22.771193","10.0.0.4","52.185.211.133","TCP","66","52914  >  443 [ACK] Seq=2976 Ack=4609136 Win=2095616 Len=0 SLE=4619013 SRE=4815142"
"7632","2025/047 01:09:22.771403","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4609136 Ack=2976 Win=4194304 Len=1411"
"7633","2025/047 01:09:22.771470","10.0.0.4","52.185.211.133","TCP","66","52914  >  443 [ACK] Seq=2976 Ack=4610547 Win=2096896 Len=0 SLE=4619013 SRE=4815142"
"7634","2025/047 01:09:22.771643","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4610547 Ack=2976 Win=4194304 Len=1411"
"7635","2025/047 01:09:22.771682","10.0.0.4","52.185.211.133","TCP","66","52914  >  443 [ACK] Seq=2976 Ack=4611958 Win=2095616 Len=0 SLE=4619013 SRE=4815142"
"7636","2025/047 01:09:22.771862","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4611958 Ack=2976 Win=4194304 Len=1411"
"7637","2025/047 01:09:22.771862","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4613369 Ack=2976 Win=4194304 Len=1411"
"7638","2025/047 01:09:22.771902","10.0.0.4","52.185.211.133","TCP","66","52914  >  443 [ACK] Seq=2976 Ack=4614780 Win=2096896 Len=0 SLE=4619013 SRE=4815142"
"7639","2025/047 01:09:22.772511","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4614780 Ack=2976 Win=4194304 Len=1411"
"7640","2025/047 01:09:22.772511","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4616191 Ack=2976 Win=4194304 Len=1411"
"7641","2025/047 01:09:22.772575","10.0.0.4","52.185.211.133","TCP","66","52914  >  443 [ACK] Seq=2976 Ack=4617602 Win=2096896 Len=0 SLE=4619013 SRE=4815142"
"7642","2025/047 01:09:22.772801","52.185.211.133","10.0.0.4","TCP","1465","[TCP Out-Of-Order] 443  >  52914 [ACK] Seq=4617602 Ack=2976 Win=4194304 Len=1411"
"7643","2025/047 01:09:22.772801","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7644","2025/047 01:09:22.772965","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4815142 Win=2096896 Len=0"
"7645","2025/047 01:09:22.785983","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7646","2025/047 01:09:22.786057","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4817964 Win=2096896 Len=0"
"7647","2025/047 01:09:22.792554","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7648","2025/047 01:09:22.795342","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7649","2025/047 01:09:22.795372","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4820786 Win=2096896 Len=0"
"7650","2025/047 01:09:22.796163","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7651","2025/047 01:09:22.796560","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7652","2025/047 01:09:22.796582","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4823608 Win=2096896 Len=0"
"7653","2025/047 01:09:22.797968","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7654","2025/047 01:09:22.804956","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7655","2025/047 01:09:22.805008","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4826430 Win=2096896 Len=0"
"7656","2025/047 01:09:22.805856","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7657","2025/047 01:09:22.806976","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7658","2025/047 01:09:22.807005","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4829252 Win=2096896 Len=0"
"7659","2025/047 01:09:22.812950","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7660","2025/047 01:09:22.813478","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7661","2025/047 01:09:22.813513","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4832074 Win=2096896 Len=0"
"7662","2025/047 01:09:22.815337","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7663","2025/047 01:09:22.816574","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7664","2025/047 01:09:22.816612","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4834896 Win=2096896 Len=0"
"7665","2025/047 01:09:22.817304","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7666","2025/047 01:09:22.822287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7667","2025/047 01:09:22.822287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7668","2025/047 01:09:22.822334","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4839129 Win=2096896 Len=0"
"7669","2025/047 01:09:22.823108","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7670","2025/047 01:09:22.823134","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4840540 Win=2095616 Len=0"
"7671","2025/047 01:09:22.824974","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7672","2025/047 01:09:22.836066","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7673","2025/047 01:09:22.836181","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4843362 Win=2096896 Len=0"
"7674","2025/047 01:09:22.836377","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7675","2025/047 01:09:22.838673","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7676","2025/047 01:09:22.838673","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7677","2025/047 01:09:22.838724","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4847595 Win=2096896 Len=0"
"7678","2025/047 01:09:22.838909","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7679","2025/047 01:09:22.838967","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4849006 Win=2095616 Len=0"
"7680","2025/047 01:09:22.840373","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7681","2025/047 01:09:22.840668","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7682","2025/047 01:09:22.840692","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4851828 Win=2096896 Len=0"
"7683","2025/047 01:09:22.841638","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7684","2025/047 01:09:22.842373","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7685","2025/047 01:09:22.842388","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4854650 Win=2096896 Len=0"
"7686","2025/047 01:09:22.844226","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7687","2025/047 01:09:22.845935","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7688","2025/047 01:09:22.845954","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4857472 Win=2096896 Len=0"
"7689","2025/047 01:09:22.846135","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7690","2025/047 01:09:22.847241","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7691","2025/047 01:09:22.847265","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4860294 Win=2096896 Len=0"
"7692","2025/047 01:09:22.849246","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7693","2025/047 01:09:22.849498","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7694","2025/047 01:09:22.849515","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4863116 Win=2096896 Len=0"
"7695","2025/047 01:09:22.849992","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7696","2025/047 01:09:22.852236","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7697","2025/047 01:09:22.852303","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4865938 Win=2096896 Len=0"
"7698","2025/047 01:09:22.852475","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7699","2025/047 01:09:22.852733","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7700","2025/047 01:09:22.852758","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4868760 Win=2096896 Len=0"
"7701","2025/047 01:09:22.853013","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7702","2025/047 01:09:22.871716","140.82.114.22","10.0.0.4","TCP","66","[TCP Keep-Alive ACK] 443  >  52799 [ACK] Seq=1 Ack=2 Win=148 Len=0 SLE=1 SRE=2"
"7703","2025/047 01:09:22.879897","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7704","2025/047 01:09:22.879961","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4871582 Win=2096896 Len=0"
"7705","2025/047 01:09:22.885530","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7706","2025/047 01:09:22.886748","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7707","2025/047 01:09:22.886789","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4874404 Win=2096896 Len=0"
"7708","2025/047 01:09:22.886878","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7709","2025/047 01:09:22.887637","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7710","2025/047 01:09:22.887689","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4877226 Win=2096896 Len=0"
"7711","2025/047 01:09:22.887885","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7712","2025/047 01:09:22.888680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7713","2025/047 01:09:22.888719","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4880048 Win=2096896 Len=0"
"7714","2025/047 01:09:22.891501","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7715","2025/047 01:09:22.892487","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7716","2025/047 01:09:22.892528","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4882870 Win=2096896 Len=0"
"7717","2025/047 01:09:22.892691","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7718","2025/047 01:09:22.893295","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7719","2025/047 01:09:22.893335","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4885692 Win=2096896 Len=0"
"7720","2025/047 01:09:22.893732","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7721","2025/047 01:09:22.893944","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7722","2025/047 01:09:22.893979","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4888514 Win=2096896 Len=0"
"7723","2025/047 01:09:22.895683","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4888514 Ack=2976 Win=4194304 Len=1411"
"7724","2025/047 01:09:22.896501","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7725","2025/047 01:09:22.896519","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4891336 Win=2096896 Len=0"
"7726","2025/047 01:09:22.896683","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7727","2025/047 01:09:22.897284","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7728","2025/047 01:09:22.897300","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4894158 Win=2096896 Len=0"
"7729","2025/047 01:09:22.902259","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7730","2025/047 01:09:22.903529","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7731","2025/047 01:09:22.903568","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4896980 Win=2096896 Len=0"
"7732","2025/047 01:09:22.903658","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7733","2025/047 01:09:22.904855","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7734","2025/047 01:09:22.904894","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4899802 Win=2096896 Len=0"
"7735","2025/047 01:09:22.907829","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7736","2025/047 01:09:22.908268","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7737","2025/047 01:09:22.908317","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4902624 Win=2096896 Len=0"
"7738","2025/047 01:09:22.919790","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7739","2025/047 01:09:22.930776","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7740","2025/047 01:09:22.930839","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4905446 Win=2096896 Len=0"
"7741","2025/047 01:09:22.930950","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7742","2025/047 01:09:22.931380","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7743","2025/047 01:09:22.931410","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4908268 Win=2096896 Len=0"
"7744","2025/047 01:09:22.932027","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4908268 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7745","2025/047 01:09:22.932599","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4909679 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7746","2025/047 01:09:22.932599","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4911090 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7747","2025/047 01:09:22.932642","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4912501 Win=2096896 Len=0"
"7748","2025/047 01:09:22.932845","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4912501 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7749","2025/047 01:09:22.932845","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4913912 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7750","2025/047 01:09:22.932910","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4915323 Win=2096896 Len=0"
"7751","2025/047 01:09:22.933470","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4915323 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7752","2025/047 01:09:22.933470","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4916734 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7753","2025/047 01:09:22.933470","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4918145 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7754","2025/047 01:09:22.933535","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4919556 Win=2096896 Len=0"
"7755","2025/047 01:09:22.934060","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4919556 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7756","2025/047 01:09:22.934060","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4920967 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7757","2025/047 01:09:22.934060","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4922378 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7758","2025/047 01:09:22.934060","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4923789 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7759","2025/047 01:09:22.934150","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4925200 Win=2096896 Len=0"
"7760","2025/047 01:09:22.935134","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4925200 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7761","2025/047 01:09:22.935134","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4926611 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7762","2025/047 01:09:22.935178","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4928022 Win=2096896 Len=0"
"7763","2025/047 01:09:22.935505","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4928022 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7764","2025/047 01:09:22.935505","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4929433 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7765","2025/047 01:09:22.935505","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4930844 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7766","2025/047 01:09:22.935505","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4932255 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7767","2025/047 01:09:22.935583","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4933666 Win=2096896 Len=0"
"7768","2025/047 01:09:22.936082","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4933666 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7769","2025/047 01:09:22.936082","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=4935077 Ack=2976 Win=4194304 Len=1411 [TCP PDU reassembled in 7770]"
"7770","2025/047 01:09:22.936082","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7771","2025/047 01:09:22.936082","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7772","2025/047 01:09:22.936133","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4939310 Win=2096896 Len=0"
"7773","2025/047 01:09:22.937246","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7774","2025/047 01:09:22.937246","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7775","2025/047 01:09:22.937246","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7776","2025/047 01:09:22.937246","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7777","2025/047 01:09:22.937325","10.0.0.4","52.185.211.133","TCP","54","52914  >  443 [ACK] Seq=2976 Ack=4944954 Win=2096896 Len=0"
"7778","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7779","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7780","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7781","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7782","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"7783","2025/047 01:09:22.939332","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
